0.0;0.3905109489051095 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.08333333333333333
0.5;0.5 0.375 0.5 0.5 0.625 0.5 0.5 0.5 0.375 0.5 0.4807692307692308 0.5 0.5 0.25 0.5 0.625 0.25 0.5 0.5833333333333334 0.45 0.4166666666666667 0.2857142857142857 0.4166666666666667
0.75;0.3404255319148936 0.75 0.75 0.9375 0.6041666666666666 0.8333333333333334 0.5 0.625 0.4411764705882353 0.75 0.59375 0.5 0.625 0.625 0.5292740046838408 0.75 0.75 0.3125
0.0;0.36237785016286644 0.41964285714285715 0.25 0.125 0.0 0.4880952380952381 0.16666666666666666 0.0 0.0 0.0 0.0
0.5;0.47058823529411764 0.5 0.5 0.5 0.4957983193277311 0.625 0.6375 0.5416666666666666 0.5
1.0;1.0 1.0 1.0 0.6607142857142857 0.7 1.0 1.0 1.0 0.5218720602069614 0.5537037037037037 0.6875 0.4388888888888889 0.625 0.5952380952380952 0.525 0.875 0.5566666666666666 1.0 1.0 1.0 1.0 1.0 0.425531914893617 0.5537037037037037 0.53125 0.85
0.25;0.25 0.25 0.5234375 0.625 0.375 0.5218720602069614 0.4166666666666667 0.25 0.5 0.25 0.3125 0.125
0.5;0.575 0.46904761904761905 0.5 0.6875 0.7 0.65 0.625 0.453125 0.3333333333333333 0.5 0.5 0.25 0.49615384615384617 0.5 0.5 0.45 0.5 0.3235294117647059 0.5 0.5119047619047619 0.5292740046838408 0.5 0.3333333333333333 0.25 0.5 0.5
0.5;0.5 0.55 0.5 0.5 0.4950980392156863 0.6666666666666666 0.5 0.5 0.4375 0.4616858237547893 0.8333333333333334 0.5 0.5 0.5 0.5 0.5 0.5 0.3333333333333333 0.5 0.5 0.5 0.5
0.75;0.65 0.375 0.75 0.75 0.375 0.75 0.75 0.75 0.75 0.8333333333333334 0.75 0.75 0.375 0.75 0.75 0.75 0.4950980392156863 0.4 0.75 0.75
0.75;0.4616858237547893 0.5173076923076924 0.5769230769230769 0.5116279069767442 0.53 0.75 0.6875 0.7 0.5292740046838408 0.5972222222222222 0.625 0.5416666666666666 0.75 0.75 0.75 0.875 0.5952380952380952 0.8 0.75 0.75
0.5;0.5714285714285714 0.5 0.75 0.5625 0.4519230769230769 0.4166666666666667 0.5 0.5 0.48878205128205127 0.5292740046838408 0.3875 0.33620689655172414 0.375 0.5 0.5
0.0;0.4166666666666667 0.553125 0.5625 0.4318181818181818 0.46875 0.375 0.0 0.16666666666666666 0.0 0.0 0.125 0.5147058823529411 0.45535714285714285 0.0 0.375 0.5544554455445545 0.4583333333333333 0.0 0.3 0.4166666666666667 0.3333333333333333
0.75;0.453125 0.75 0.75 0.625 0.75 0.4921875 0.4348214285714286 0.44021739130434784 0.625
0.25;0.5092592592592593 0.5292740046838408 0.32142857142857145 0.32142857142857145 0.3103448275862069 0.5625 0.2857142857142857 0.125 0.5833333333333334 0.25 0.25 0.25 0.25 0.125 0.25
0.5;0.521505376344086 0.625 0.7857142857142857 0.7 0.53125 0.5 0.5 0.5743243243243243 0.5292740046838408 0.5174418604651163 0.48 0.5 0.6666666666666666 0.4375 0.4411764705882353 0.5 0.5925925925925926 0.5743243243243243 0.5 0.325 0.3611111111111111 0.5 0.4375 0.5743243243243243 0.5 0.5 0.5 0.6666666666666666 0.4375 0.4411764705882353
1.0;0.55 0.3125 0.5 0.75 0.42948717948717946 0.44021739130434784 1.0 1.0 1.0 1.0 0.6145833333333334 0.575 0.5 1.0 1.0 1.0 1.0 1.0
0.25;0.2635135135135135 0.25 0.25 0.25 0.25 0.31666666666666665 0.125 0.125 0.16666666666666666 0.28125 0.41901408450704225 0.3 0.25 0.16666666666666666 0.42857142857142855 0.16666666666666666 0.16666666666666666 0.42857142857142855 0.16666666666666666 0.16666666666666666 0.25
0.5;0.5 0.6944444444444444 0.5 0.5 0.5 0.5 0.5 0.5423728813559322 0.5 0.5 0.625 0.5 0.5 0.5 0.5292740046838408 0.4787234042553192 0.5 0.5 0.65 0.5 0.5
0.75;0.75 0.5 0.75 0.75 0.625 0.75 0.49615384615384617
0.0;0.25 0.0 0.0 0.0 0.2857142857142857 0.4375 0.0 0.375 0.0 0.0 0.65 0.0 0.65625 0.5833333333333334 0.1875 0.0 0.5 0.0 0.25
0.75;0.494 0.501004016064257 0.475 0.5615942028985508 0.5914634146341463 0.7857142857142857 0.6153846153846154 0.6346153846153846 0.4921875 0.5218720602069614 0.3 0.75
0.75;0.40625 0.375 0.5208333333333334 0.546875 0.75 0.5454545454545454 0.4616858237547893 0.5 0.6 0.9166666666666666 0.4647887323943662 0.75 0.53
0.5;0.4537037037037037 0.2532467532467532 0.5 0.5 0.5 0.5423728813559322 0.5 0.5 0.5416666666666666 0.5625 0.5 0.5 0.36237785016286644
0.25;0.5833333333333334 0.553125 0.25 0.34285714285714286 0.40808823529411764 0.4642857142857143 0.4772727272727273 0.1875 0.4336734693877551
0.0;0.30357142857142855 0.203125 0.16666666666666666 0.0 0.0 0.0
0.75;0.5 0.75 0.75 0.75 0.375 0.75 0.75 0.375 0.75 0.75 0.375 0.625 0.25
0.5;0.3869047619047619 0.375 0.5625 0.5 0.25 0.5357142857142857 0.75 0.625 0.25 0.46904761904761905 0.5 0.625 0.4095744680851064 0.5 0.5208333333333334 0.3560606060606061 0.5 0.5 0.4642857142857143 0.5833333333333334 0.5 0.5
0.0;0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.75;0.45 0.525 0.75 0.75 0.75 0.5333333333333333 0.6875 0.4166666666666667 0.75 0.4722222222222222
